"","ID Monitoreo","Fecha","Personal","Código","Código control","Tratamiento","Agua inicial","Altura","Crecimiento","Tasa de crecimiento","Tasa de crecimiento acumulada","Herviboría","Estado","Nuevas hojas","Flores","Frutos","Diámetro","Zona","Familia","Genero","Especie","Nombre común","Observaciones","Isla","Sitio específico","Latitud","Longitud","Sustrato","Altitud","Proyecto","Subproyecto","DAP","PlantingDate","age"
"1076",13637,2014-04-02,"Estalin Jiménez",367,240,"Waterboxx®",15,51,8,0.62,0.32,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.304109589041096
"1077",13638,2014-04-16,"Estalin Jiménez",367,240,"Waterboxx®",15,56.5,5.5,0.39,0.32,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.342465753424658
"1078",13639,2014-05-01,"Estalin Jiménez",367,240,"Waterboxx®",15,65,8.5,0.57,0.35,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.383561643835616
"1079",13640,2014-05-14,"Estalin Jiménez",367,240,"Waterboxx®",15,90,25,1.92,0.48,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.419178082191781
"1080",13641,2014-05-28,"Estalin Jiménez",367,240,"Waterboxx®",15,98,8,0.57,0.49,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","caja_retirada","Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.457534246575342
"1081",66028,2016-12-09,"Volunteer",367,240,"Waterboxx®",15,475,377,0.41,0.42,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,2.99452054794521
"1082",69230,2017-05-06,"Jandry Vasquez",367,240,"Waterboxx®",15,490,15,0.1,0.38,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,3.4
"1083",78398,2017-07-27,"Jandry Vasquez",367,240,"Waterboxx®",15,500,10,0.12,0.37,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,3.62465753424658
"1084",90984,2018-04-19,"Micaela Solis",367,240,"Waterboxx®",15,600,100,0.38,0.37,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","600","Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,4.35342465753425
"1085",96304,2018-10-10,"María Guerrero",367,240,"Waterboxx®",15,650,50,0.29,0.36,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,4.83013698630137
"1086",102345,2019-05-08,"Paul Mayorga",367,240,"Waterboxx®",15,651,1,0,0.32,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,5.40547945205479
"1087",106470,2019-10-09,"María Guerrero",367,240,"Waterboxx®",15,651,0,0,0.3,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,5.82739726027397
"1088",114774,2020-09-22,"Paul Mayorga",367,240,"Waterboxx®",15,700,49,0.14,0.28,"No",1,"No","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,6.78356164383562
"1089",118127,2021-03-18,"Paul Mayorga",367,240,"Waterboxx®",15,725,25,0.14,0.27,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,7.26849315068493
"1090",122554,2021-05-27,"John Chango",367,240,"Waterboxx®",15,725,0,0,0.26,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","cap 27","Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,7.46027397260274
"1091",128907,2021-11-19,"John Chango",367,240,"Waterboxx®",15,732,7,0.04,0.25,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,7.94246575342466
"1092",131270,2022-03-28,"John Chango",367,240,"Waterboxx®",15,732,0,0,0.24,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299422,-90.447368,"Humífero",333.84,"Restauración ecológica","Restauración rural",NA,2013-12-12,8.2958904109589
"1093",8555,2013-12-12,"Estalin Jiménez",368,242,"Waterboxx®",15,13,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0
"1094",9133,2013-12-26,"Estalin Jiménez",368,242,"Waterboxx®",15,22,9,0.64,0.64,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.0383561643835616
"1095",9707,2014-01-08,"Estalin Jiménez",368,242,"Waterboxx®",15,30,8,0.62,0.63,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.073972602739726
"1096",13642,2014-01-22,"Estalin Jiménez",368,242,"Waterboxx®",15,39,9,0.64,0.63,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.112328767123288
"1097",13643,2014-02-06,"Estalin Jiménez",368,242,"Waterboxx®",15,57,18,1.2,0.79,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.153424657534247
"1098",13644,2014-03-05,"Estalin Jiménez",368,242,"Waterboxx®",15,72,15,0.56,0.71,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.227397260273973
"1099",13645,2014-03-20,"Estalin Jiménez",368,242,"Waterboxx®",15,85,13,0.87,0.73,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.268493150684932
"1100",13646,2014-04-02,"Estalin Jiménez",368,242,"Waterboxx®",15,100,15,1.15,0.78,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.304109589041096
"1101",13647,2014-04-16,"Estalin Jiménez",368,242,"Waterboxx®",15,144,44,3.14,1.05,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.342465753424658
"1102",13648,2014-05-01,"Estalin Jiménez",368,242,"Waterboxx®",15,158,14,0.93,1.04,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.383561643835616
"1103",13649,2014-05-14,"Estalin Jiménez",368,242,"Waterboxx®",15,180,22,1.69,1.09,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.419178082191781
"1104",13650,2014-05-28,"Estalin Jiménez",368,242,"Waterboxx®",15,195,15,1.07,1.09,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","caja_retirada","Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.457534246575342
"1105",42184,2016-01-18,"Soledad Morán",368,242,"Waterboxx®",15,300,105,0.18,0.37,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,2.1013698630137
"1106",66029,2016-12-07,"Volunteer",368,242,"Waterboxx®",15,350,50,0.15,0.31,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,2.98904109589041
"1107",69231,2017-05-06,"Jandry Vasquez",368,242,"Waterboxx®",15,380,30,0.2,0.3,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,3.4
"1108",78457,2017-07-27,"Jandry Vasquez",368,242,"Waterboxx®",15,400,20,0.24,0.29,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,3.62465753424658
"1109",90985,2018-04-19,"Micaela Solis",368,242,"Waterboxx®",15,450,50,0.19,0.28,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,4.35342465753425
"1110",96305,2018-10-12,"María Guerrero",368,242,"Waterboxx®",15,490,40,0.23,0.27,"No",1,"No","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,4.83561643835616
"1111",102143,2019-05-08,"Paul Mayorga",368,242,"Waterboxx®",15,490,0,0,0.24,"No",0,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447331,"Humífero",334.13,"Restauración ecológica","Restauración rural",NA,2013-12-12,5.40547945205479
"1112",8556,2013-12-12,"Estalin Jiménez",369,244,"Waterboxx®",15,15,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0
"1113",9134,2013-12-26,"Estalin Jiménez",369,244,"Waterboxx®",15,16,1,0.07,0.07,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.0383561643835616
"1114",9709,2014-01-08,"Estalin Jiménez",369,244,"Waterboxx®",15,20,4,0.31,0.19,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.073972602739726
"1115",13651,2014-01-22,"Estalin Jiménez",369,244,"Waterboxx®",15,26,6,0.43,0.27,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.112328767123288
"1116",13652,2014-02-06,"Estalin Jiménez",369,244,"Waterboxx®",15,30,4,0.27,0.27,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.153424657534247
"1117",13653,2014-03-05,"Estalin Jiménez",369,244,"Waterboxx®",15,43,13,0.48,0.34,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.227397260273973
"1118",13654,2014-03-20,"Estalin Jiménez",369,244,"Waterboxx®",15,52,9,0.6,0.38,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.268493150684932
"1119",13655,2014-04-02,"Estalin Jiménez",369,244,"Waterboxx®",15,60,8,0.62,0.41,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.304109589041096
"1120",13656,2014-04-16,"Estalin Jiménez",369,244,"Waterboxx®",15,88,28,2,0.58,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.342465753424658
"1121",13657,2014-05-01,"Estalin Jiménez",369,244,"Waterboxx®",15,93,5,0.33,0.56,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.383561643835616
"1122",13658,2014-05-14,"Estalin Jiménez",369,244,"Waterboxx®",15,117,24,1.85,0.67,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.419178082191781
"1123",13659,2014-05-28,"Estalin Jiménez",369,244,"Waterboxx®",15,125,8,0.57,0.66,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","caja_retirada","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.457534246575342
"1124",42185,2016-01-18,"Soledad Morán",369,244,"Waterboxx®",15,400,275,0.46,0.5,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,2.1013698630137
"1125",66030,2016-12-07,"Volunteer",369,244,"Waterboxx®",15,420,20,0.06,0.37,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,2.98904109589041
"1126",69232,2017-05-06,"Jandry Vasquez",369,244,"Waterboxx®",15,500,80,0.53,0.39,"No",1,"Sí","Sí",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","altura 520","Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,3.4
"1127",78458,2017-07-27,"Jandry Vasquez",369,244,"Waterboxx®",15,500,0,0,0.37,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,3.62465753424658
"1128",96306,2018-10-10,"María Guerrero",369,244,"Waterboxx®",15,550,50,0.11,0.3,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,4.83013698630137
"1129",102144,2019-05-08,"Paul Mayorga",369,244,"Waterboxx®",15,580,30,0.14,0.29,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,5.40547945205479
"1130",106471,2019-10-09,"María Guerrero",369,244,"Waterboxx®",15,580,0,0,0.27,"No",0,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso",NA,"Floreana","Anibal Sanmiguel",-1.299419,-90.447296,"Humífero",335.32,"Restauración ecológica","Restauración rural",NA,2013-12-12,5.82739726027397
"1131",8498,2013-12-12,"Estalin Jiménez",370,251,"Waterboxx®",15,18,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299417,-90.447275,"Humífero",334.42,"Restauración ecológica","Restauración rural",NA,2013-12-12,0
"1132",9201,2013-12-26,"Estalin Jiménez",370,251,"Waterboxx®",15,18,0,0,0,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Sin observaciones","Floreana","Anibal Sanmiguel",-1.299417,-90.447275,"Humífero",334.42,"Restauración ecológica","Restauración rural",NA,2013-12-12,0.0383561643835616
