"","ID Monitoreo","Fecha","Personal","Código","Código control","Tratamiento","Agua inicial","Altura","Crecimiento","Tasa de crecimiento","Tasa de crecimiento acumulada","Herviboría","Estado","Nuevas hojas","Flores","Frutos","Diámetro","Zona","Familia","Genero","Especie","Nombre común","Isla","Sitio específico","Latitud","Longitud","Sustrato","Altitud","Proyecto","Subproyecto","DAP","cc"
"72",NA,"29/04/2022","Pavel Enriqez",14311,14351,"Hidrogel",NA,544,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703178,-90.355656,"Humífero-rocoso",173.57,"Restauración ecológica","Restauración rural",4.14,1.2955622
"73",NA,"29/04/2022","Pavel Enriqez",14313,0,"Control",NA,234,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703106,-90.355681,"Humífero-rocoso",177.65,"Restauración ecológica","Restauración rural",3.18,-0.856498599999999
"74",NA,"29/04/2022","Pavel Enriqez",14314,14354,"Waterboxx®",NA,375,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.70313,-90.355803,"Humífero-rocoso",176.63,"Restauración ecológica","Restauración rural",13.37,21.9867301
"75",NA,"29/04/2022","Pavel Enriqez",14315,14355,"Cocoon",NA,290,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703113,-90.355536,"Humífero-rocoso",174.61,"Restauración ecológica","Restauración rural",3.82,0.578208599999999
"76",NA,"29/04/2022","Pavel Enriqez",14317,14299,"Cocoon",NA,230,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703309,-90.355587,"Humífero-rocoso",173.86,"Restauración ecológica","Restauración rural",4.46,2.0129158
"77",NA,"29/04/2022","Pavel Enriqez",14318,0,"Control",NA,282,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703609,-90.355619,"Humífero-rocoso",172.32,"Restauración ecológica","Restauración rural",3.66,0.219531800000001
"78",NA,"29/04/2022","Pavel Enriqez",14319,14303,"Waterboxx®",NA,346,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703594,-90.355383,"Humífero-rocoso",171.86,"Restauración ecológica","Restauración rural",4.14,1.2955622
"79",NA,"29/04/2022","Pavel Enriqez",14320,14304,"Hidrogel",NA,412,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703522,-90.355238,"Humífero-rocoso",175.72,"Restauración ecológica","Restauración rural",4.3,1.654239
"80",NA,"29/04/2022","Pavel Enriqez",14322,14313,"Cocoon",NA,202,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703431,-90.355233,"Humífero-rocoso",170.87,"Restauración ecológica","Restauración rural",3.18,-0.856498599999999
"81",NA,"29/04/2022","Pavel Enriqez",14323,0,"Control",NA,374,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703449,-90.355249,"Humífero-rocoso",171.04,"Restauración ecológica","Restauración rural",4.77,2.7078521
"82",NA,"29/04/2022","Pavel Enriqez",14324,14318,"Cocoon",NA,316,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703365,-90.355291,"Humífero-rocoso",170.74,"Restauración ecológica","Restauración rural",4.62,2.3715926
"83",NA,"29/04/2022","Pavel Enriqez",14325,14323,"Cocoon",NA,335,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703219,-90.355385,"Humífero-rocoso",171.47,"Restauración ecológica","Restauración rural",5.09,3.4252057
"84",NA,"29/04/2022","Pavel Enriqez",14326,14323,"Waterboxx®",NA,275,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703214,-90.355452,"Humífero-rocoso",174.87,"Restauración ecológica","Restauración rural",4.62,2.3715926
"85",NA,"29/04/2022","Pavel Enriqez",14327,0,"Control",NA,259,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703218,-90.355463,"Humífero-rocoso",174.98,"Restauración ecológica","Restauración rural",4.3,1.654239
"86",NA,"29/04/2022","Pavel Enriqez",14328,0,"Control",NA,338,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703158,-90.355377,"Humífero-rocoso",174.45,"Restauración ecológica","Restauración rural",4.46,2.0129158
"87",NA,"29/04/2022","Pavel Enriqez",14329,14327,"Cocoon",NA,224,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703156,-90.355374,"Humífero-rocoso",174.47,"Restauración ecológica","Restauración rural",5.25,3.7838825
"88",NA,"29/04/2022","Pavel Enriqez",14330,14331,"Cocoon",NA,125,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.70312,-90.355444,"Humífero-rocoso",177.04,"Restauración ecológica","Restauración rural",1.91,-3.7034957
"89",NA,"29/04/2022","Pavel Enriqez",14331,0,"Control",NA,353,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703119,-90.355446,"Humífero-rocoso",176.83,"Restauración ecológica","Restauración rural",5.25,3.7838825
"90",NA,"29/04/2022","Pavel Enriqez",14332,14327,"Cocoon",NA,344,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.7032,-90.355219,"Humífero-rocoso",174.96,"Restauración ecológica","Restauración rural",4.14,1.2955622
"91",NA,"29/04/2022","Pavel Enriqez",14333,14331,"Cocoon",NA,282,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703197,-90.355133,"Humífero-rocoso",178.67,"Restauración ecológica","Restauración rural",11.14,16.9876722
"92",NA,"29/04/2022","Pavel Enriqez",14334,0,"Control",NA,365,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703421,-90.355128,"Humífero-rocoso",174.97,"Restauración ecológica","Restauración rural",5.73,4.8599129
"93",NA,"29/04/2022","Pavel Enriqez",14335,14331,"Waterboxx®",NA,374,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703528,-90.355137,"Humífero-rocoso",175.76,"Restauración ecológica","Restauración rural",5.25,3.7838825
"94",NA,"29/04/2022","Pavel Enriqez",14336,14328,"Cocoon",NA,304,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703555,-90.355095,"Humífero-rocoso",176.71,"Restauración ecológica","Restauración rural",4.3,1.654239
"95",NA,"29/04/2022","Pavel Enriqez",14337,14334,"Hidrogel",NA,408,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703563,-90.355122,"Humífero-rocoso",177.33,"Restauración ecológica","Restauración rural",6.21,5.9359433
"96",NA,"29/04/2022","Pavel Enriqez",14338,14331,"Cocoon",NA,362,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703497,-90.354994,"Humífero-rocoso",176.29,"Restauración ecológica","Restauración rural",4.77,2.7078521
"97",NA,"29/04/2022","Pavel Enriqez",14340,14351,"Waterboxx®",NA,426,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703393,-90.354985,"Humífero-rocoso",179.57,"Restauración ecológica","Restauración rural",4.39,1.8559947
"98",NA,"29/04/2022","Pavel Enriqez",14341,14352,"Cocoon",NA,340,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.70333,-90.355024,"Humífero-rocoso",178.72,"Restauración ecológica","Restauración rural",5.89,5.2185897
"99",NA,"29/04/2022","Pavel Enriqez",14342,14353,"Cocoon",NA,376,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703217,-90.355015,"Humífero-rocoso",181.44,"Restauración ecológica","Restauración rural",5.76,4.9271648
"100",NA,"29/04/2022","Pavel Enriqez",14343,14354,"Cocoon",NA,301,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703135,-90.355043,"Humífero-rocoso",183.03,"Restauración ecológica","Restauración rural",4.2,1.430066
"101",NA,"29/04/2022","Pavel Enriqez",14345,14355,"Cocoon",NA,292,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703047,-90.355009,"Humífero-rocoso",185.66,"Restauración ecológica","Restauración rural",4.14,1.2955622
"102",NA,"29/04/2022","Pavel Enriqez",14346,14358,"Hidrogel",NA,283,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703015,-90.355132,"Humífero-rocoso",179.24,"Restauración ecológica","Restauración rural",3.02,-1.2151754
"103",NA,"29/04/2022","Pavel Enriqez",14347,0,"Control",NA,308,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702963,-90.354939,"Humífero-rocoso",179.88,"Restauración ecológica","Restauración rural",3.5,-0.139145
"104",NA,"29/04/2022","Pavel Enriqez",14348,14299,"Waterboxx®",NA,383,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703062,-90.354863,"Humífero-rocoso",179.72,"Restauración ecológica","Restauración rural",4.3,1.654239
"105",NA,"29/04/2022","Pavel Enriqez",14349,14303,"Cocoon",NA,368,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703218,-90.354902,"Humífero-rocoso",179.06,"Restauración ecológica","Restauración rural",5.09,3.4252057
"106",NA,"29/04/2022","Pavel Enriqez",14350,14304,"Waterboxx®",NA,415,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703548,-90.354696,"Humífero-rocoso",176.82,"Restauración ecológica","Restauración rural",5.09,3.4252057
"107",NA,"29/04/2022","Pavel Enriqez",14351,0,"Control",NA,466,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703491,-90.354717,"Humífero-rocoso",180.58,"Restauración ecológica","Restauración rural",4.77,2.7078521
"108",NA,"29/04/2022","Pavel Enriqez",14352,0,"Control",NA,306,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703419,-90.354586,"Humífero-rocoso",182.83,"Restauración ecológica","Restauración rural",4.3,1.654239
"109",NA,"29/04/2022","Pavel Enriqez",14353,0,"Control",NA,486,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703548,-90.354446,"Humífero-rocoso",181.87,"Restauración ecológica","Restauración rural",5.57,4.5012361
"110",NA,"29/04/2022","Pavel Enriqez",14354,0,"Control",NA,386,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703539,-90.354445,"Humífero-rocoso",182.02,"Restauración ecológica","Restauración rural",5.09,3.4252057
"111",NA,"29/04/2022","Pavel Enriqez",14356,14318,"Waterboxx®",NA,370,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703443,-90.354449,"Humífero-rocoso",181.46,"Restauración ecológica","Restauración rural",3.82,0.578208599999999
"112",NA,"29/04/2022","Pavel Enriqez",14357,14323,"Waterboxx®",NA,425,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703349,-90.354636,"Humífero-rocoso",177.24,"Restauración ecológica","Restauración rural",6.53,6.6532969
"113",NA,"29/04/2022","Pavel Enriqez",14358,0,"Control",NA,367,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703206,-90.354732,"Humífero-rocoso",175.86,"Restauración ecológica","Restauración rural",9.07,12.3472911
"114",NA,"29/04/2022","Pavel Enriqez",14359,14327,"Waterboxx®",NA,343,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703207,-90.354764,"Humífero-rocoso",173.73,"Restauración ecológica","Restauración rural",4.3,1.654239
"115",NA,"29/04/2022","Pavel Enriqez",14360,14327,"Waterboxx®",NA,383,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703097,-90.354678,"Humífero-rocoso",175.36,"Restauración ecológica","Restauración rural",4.62,2.3715926
"116",NA,"29/04/2022","Pavel Enriqez",14362,14331,"Waterboxx®",NA,268,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703006,-90.354733,"Humífero-rocoso",178.65,"Restauración ecológica","Restauración rural",3.18,-0.856498599999999
"117",NA,"29/04/2022","Pavel Enriqez",14364,14327,"Cocoon",NA,223,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702903,-90.354756,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",3.82,0.578208599999999
"118",NA,"29/04/2022","Pavel Enriqez",14365,14351,"Waterboxx®",NA,307,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702928,-90.354817,"Humífero-rocoso",170.88,"Restauración ecológica","Restauración rural",2.86,-1.5738522
"119",NA,"29/04/2022","Pavel Enriqez",14366,14752,"Hidrogel",NA,318,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702788,-90.354806,"Humífero-rocoso",175.77,"Restauración ecológica","Restauración rural",5.25,3.7838825
"120",NA,"29/04/2022","Pavel Enriqez",14367,14354,"Hidrogel",NA,343,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702986,-90.355839,"Humífero-rocoso",170.99,"Restauración ecológica","Restauración rural",5.41,4.1425593
"121",NA,"29/04/2022","Pavel Enriqez",14368,14355,"Hidrogel",NA,277,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702979,-90.355842,"Humífero-rocoso",171.37,"Restauración ecológica","Restauración rural",14.01,23.4214373
"122",NA,"29/04/2022","Pavel Enriqez",14369,14334,"Hidrogel",NA,254,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702979,-90.355842,"Humífero-rocoso",171.37,"Restauración ecológica","Restauración rural",3.18,-0.856498599999999
"123",NA,"29/04/2022","Pavel Enriqez",14370,14323,"Hidrogel",NA,352,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702931,-90.355951,"Humífero-rocoso",169.93,"Restauración ecológica","Restauración rural",3.66,0.219531800000001
"124",NA,"29/04/2022","Pavel Enriqez",14371,14309,"Hidrogel",NA,148,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702877,-90.355839,"Humífero-rocoso",169.42,"Restauración ecológica","Restauración rural",2.55,-2.2687885
"125",NA,"29/04/2022","Pavel Enriqez",14372,14327,"Hidrogel",NA,315,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.70302,-90.355678,"Humífero-rocoso",168.82,"Restauración ecológica","Restauración rural",4.3,1.654239
"126",NA,"29/04/2022","Pavel Enriqez",14374,14304,"Hidrogel",NA,282,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703066,-90.355552,"Humífero-rocoso",166.17,"Restauración ecológica","Restauración rural",3.5,-0.139145
"127",NA,"29/04/2022","Pavel Enriqez",14375,14355,"Cocoon",NA,282,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703333,-90.355436,"Humífero-rocoso",170.82,"Restauración ecológica","Restauración rural",4.46,2.0129158
"128",NA,"29/04/2022","Pavel Enriqez",14376,14377,"Hidrogel",NA,323,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703336,-90.355441,"Humífero-rocoso",171.12,"Restauración ecológica","Restauración rural",5.25,3.7838825
"129",NA,"29/04/2022","Pavel Enriqez",14377,0,"Control",NA,283,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703335,-90.355439,"Humífero-rocoso",171.37,"Restauración ecológica","Restauración rural",4.14,1.2955622
"130",NA,"29/04/2022","Pavel Enriqez",14378,14377,"Hidrogel",NA,334,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703353,-90.355455,"Humífero-rocoso",171.53,"Restauración ecológica","Restauración rural",4.46,2.0129158
"131",NA,"06/02/2022","Paul Mayorga",232,786,"Waterboxx®",NA,620,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Floreana","Aníbal Sanmiguel",-1.299708,-90.44748,"Humífero",355.88,"Restauración ecológica","Restauración rural",10.5,15.552965
"132",NA,"06/02/2022","Paul Mayorga",275,0,"Control",NA,528,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Floreana","Aníbal Sanmiguel",-1.299615,-90.447091,"Humífero",355.29,"Restauración ecológica","Restauración rural",20.05,36.9614865
"133",NA,"06/02/2022","Paul Mayorga",310,332,"Waterboxx®",NA,700,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Floreana","Aníbal Sanmiguel",-1.299539,-90.447195,"Humífero",355.18,"Restauración ecológica","Restauración rural",9.55,13.4233215
"134",NA,"06/02/2022","Paul Mayorga",311,318,"Waterboxx®",NA,745,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Floreana","Aníbal Sanmiguel",-1.299529,-90.447242,"Humífero",354.63,"Restauración ecológica","Restauración rural",23.55,44.8075415
"135",NA,"06/02/2022","Paul Mayorga",312,316,"Waterboxx®",NA,580,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Floreana","Aníbal Sanmiguel",-1.299534,-90.447261,"Humífero",354.01,"Restauración ecológica","Restauración rural",6.05,5.5772665
"136",NA,"06/02/2022","Paul Mayorga",315,0,"Control",NA,685,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Floreana","Aníbal Sanmiguel",-1.299529,-90.447317,"Humífero",353.96,"Restauración ecológica","Restauración rural",16.55,29.1154315
"137",NA,"06/02/2022","Paul Mayorga",316,0,"Control",NA,715,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Floreana","Aníbal Sanmiguel",-1.299533,-90.447344,"Humífero",354.04,"Restauración ecológica","Restauración rural",20.37,37.6788401
